nom,adresse,telephone,email,representant,site,source
TEAM LAND 03,03410 Lignerolles,04 70 05 21 35,teamland03@gmail.com,,,retrocalage
ECURIE AURELIENNE,13410 Lambesc,06 20 22 08 11,marie-josephe.cesbron@orange.fr,,http://www.ecurie-aurelienne.com,retrocalage
VIVA L'SOLBAR 76,76110 Bréauté,06 31 61 19 99,alvsolex76@gmail.com,,http://vivalsolbar76.blogspot.fr,retrocalage
AMICALE DES VÉHICULES D'ÉPOQUE DU CENTRE ALSACE,67390 Ohnenheim,06 71 61 83 51,contact@auto-retro.org,,http://auto-retro.org,retrocalage
LES BAMBANES LYONNAISES,69960 Corbas,07 66 77 48 46,les.bbl@hotmail.com,,https://www.facebook.com/LesbambanesLyonnaises,retrocalage
PASSION MOTOS ANCIENNES D'ALSACE,68120 Richwiller,03 89 52 33 15,munch.jean-claude@wanadoo.fr,,,retrocalage
LES VIEUX KICKS 86,86490 Colombiers,09 73 01 88 35,christian.bregouin123@orange.fr,,,retrocalage
TARN RETRO AUTO CLUB,81000 ALBI,05 63 54 86 41,tarnretroautoclub@wanadoo.fr,,http://www.tarnretroautoclub.fr,retrocalage
CLUB CHROME ET COUSSINETS,38150 Roussillon,06 80 94 20 13,contact.club3c@orange.fr,,,retrocalage
ASSOCIATION DU PATRIMOINE ET DES TRADITIONS GENDARMERIE,36200 Argenton-sur-Creuse,,aptg-france@mailo.com,,https://www.aptg-france.fr,retrocalage
ASSOCIATION THAONNAISE D'AMATEURS D'AUTOMOBILES 88,88150 Thaon-les-Vosges,07 81 32 03 16,at2a88@orange.fr,,http://at2a88.e-monsite.com,retrocalage
AMERICAN ARVERNE TRIBU,63430 Pont-du-Château,06 35 39 27 15,americanarvernetribu@gmail.com,,http://americanarvernetribu.com,retrocalage
LES BIELLES D'ALLOEU,62136 Richebourg,06 79 76 56 83,cyrille.couvreur@gmail.com,,,retrocalage
CHROME PASSION,57300 Ay-sur-Moselle,06 07 76 07 68,chromepassion@hotmail.fr,,https://www.facebook.com/pages/Chrome-passion/128725803977128,retrocalage
RHÔNE-ALPES SPITFIRE,69007 Lyon,07 81 06 40 07,president@rhone-alpes-spitfire.fr,,http://www.rhone-alpes-spitfire.fr,retrocalage
MOT'AUTO CLUB DE VELAUX,13880 Velaux,06 09 20 04 56,motautoclubvelaux@orange.fr,,http://mot.auto.perso.sfr.fr,retrocalage
LA MANIVELLE,73000 Chambéry,06 80 04 82 62,la-manivelle-73@orange.fr,,https://la-manivelle.jimdo.com,retrocalage
CLUB SPIRIT OF SOLEX,91220 Brétigny-sur-Orge,,contact@clubspiritofsolex.fr,,https://www.clubspiritofsolex.fr,retrocalage
LA DEUDEUCH ALBIGEOISE,81000 Albi,,ladeudeuchalbigeoise@gmail.com,,http://ladeudeuchalbigeoise.blogspot.fr,retrocalage
RÉTRO NORMANDIE CLUB 61,61250 Condé-sur-Sarthe,,rnc61@orange.fr,,https://www.facebook.com/groups/227249990777628/,retrocalage
A NOUS LES VIEILLES ANGLAISES,69110 Sainte-Foy-les-Lyon,06 60 09 16 34,xguibard@cegetel.net,,http://www.anouslesvieillesanglaises.com,retrocalage
FANCAR 54,54170 Crepey,06 70 27 34 04,contact.fancar54@gmail.com,,https://fancar54.fr,retrocalage
LES VIEUX GUIDONS DU PÉRIGORD POURPRE,24100 Bergerac,05 53 61 89 44,lesvieux.guidonspourpre@gmail.com,,https://www.facebook.com/pages/Les-Vieux-Guidons-Du-Perigord-Pourpre/202763256567720,retrocalage
LA ROUE LENTE,42290 Sorbiers,06 75 60 10 11,larouelente@orange.fr,,,retrocalage
PASSION ESPACE CLUB,42720 Briennon,04 77 69 91 14,passion.espace.club@gmail.com,,http://www.passion-espace-club.com,retrocalage
LES AMIS DES VIEILLES VOITURES DU VIVARAIS,07300 Tournon-sur-Rhône,06 16 08 39 82,bernard-074@hotmail.fr,,,retrocalage
ÉCURIE RÉTRO OPALE CARS & KARTS,62600 Berck-sur-Mer,03 22 27 90 82,ecurie.rock@gmail.com,,,retrocalage
ECURIE MISTRAL II,13010 Marseille,06 59 49 19 26,ecurie.mistral2@gmail.com,,https://www.facebook.com/pages/Ecurie-Mistral-II/197776893590800,retrocalage
SAINT-PAUL CAR CLUB,06570 Saint-Paul-de-Vence,,info@saintpaulcarclub.fr,,https://saintpaulcarclub.fr,retrocalage
AMICALE DES VÉHICULES ANCIENS DU MÉDOC,33340 Saint-Germain-d,05 56 73 06 56,pierre.boulon@wanadoo.fr,,https://avam-medoc.com,retrocalage
ASSOCIATION DES AMATEURS DE VÉHICULES ANCIENS DE LA HAUTE-MARNE,52000 Chamarandes,03 25 03 18 88,ass.retro52@free.fr,,,retrocalage
AUTO-RÉTRO ANNONAY,07100 Annonay,04 75 34 07 03,gigi.bar@orange.fr,,https://www.facebook.com/groups/164188583776893,retrocalage
AMICALE CLUB DES VÉHICULES ITALIENS,88120 Le,06 74 15 39 02,ninopatrick88@orange.fr,,https://www.facebook.com/ACVI-480094832072159,retrocalage
BELLES MÉCANIQUES CORCELLONNES,69220 Corcelles-en-Beaujolais,0986415698,bmc69@outlook.fr,,https://www.facebook.com/BMC-Belles-M%C3%A9caniques-Corcellonnes-1520098641569808/,retrocalage
GTI POWERS,54700 Pont-à-Mousson,06 01 64 34 84,gtipowers.com@gmail.com,,http://www.gtipowers.com,retrocalage
VÉHICULES ANCIENS BRIVE CORRÈZE,19100 Brive,06 07 81 27 23,francoise.mazet@cegetel.net,,http://www.vabc19.fr,retrocalage
LE CLUB DES CHEVRONNÉS,77163 Dammartin-sur-Tigeaux,01 64 68 72 12,severine.moncomble@sfr.fr,,https://www.facebook.com/leclubdeschevronnes,retrocalage
LES MINIACS DU LANGUEDOC - MINI SUD DE FRANCE,30000 Nîmes,06 26 76 59 43,lesminiacsdulanguedoc3034@gmail.com,,https://www.facebook.com/miniacslanguedoc,retrocalage
ASSOCIATION BOURGUIGNONNE D'AMATEURS DE VÉHICULES D'ÉPOQUE,21068 Dijon,03 45 83 61 31,abave21@hotmail.fr,,,retrocalage
AMICALE DES VIEILLES SOUPAPES ALENCONNAISE,61320 Lalacelle,02 33 29 10 02,nanarcoco7@hotmail.fr,,http://avsa.perso.sfr.fr,retrocalage
MOTO CLUB BORDEAUX,33800 Bordeaux,06 73 02 31 08,motoclubbordeaux@gmail.com,,https://www.facebook.com/motoclubordeaux/,retrocalage
VESPA CLUB CÔTE NORMANDE,76790 Le,02 35 29 77 88,bechiri.philippe@wanadoo.fr,,https://www.facebook.com/pages/Vespa-club-de-la-c%C3%B4te-normande/322067847901186,retrocalage
CLUB 2 CV COTE BASQUE,64500 Ciboure,06 32 43 22 11,club2cvcotebasque@gmail.com,,https://www.facebook.com/Club-2cv-c%C3%B4te-basque-1623993827823641/,retrocalage
AMICALE 203 PEUGEOT,95110 Sannois,01 39 80 35 41,thcastagne@hotmail.fr,,http://amicale203.free.fr,retrocalage
CLUB DES AMIS DES VÉHICULES ANCIENS,16200 Mainxe,05 45 90 69 90,cava16200@gmail.com,,,retrocalage
CLUB COUPÉ FIAT FRANCE,71530 Fragnes,06 76 29 30 50,bureau@club-coupe-fiat-france.com,,http://www.fiatcoupe.fr/forum/,retrocalage
ROLLS AZUR CLUB,06140 Vence,,bondazcharles@gmail.com,,http://www.rolls-azur.org,retrocalage
VINTAGE VÉHICULES TARNAIS 81,81220 Saint-Paul-Cap-de-Joux,0223282399,v.v.t.81@laposte.net,,https://www.facebook.com/profile.php?id=100022328239962,retrocalage
VESPA CLUB DES PERTUIS,17000 La,06 86 26 02 26,vespaclubdespertuis@gmail.com,,http://www.vespaclubdespertuis.fr,retrocalage
LES PISTONS DU BASSIGNY,52360 Frécourt,06 48 30 77 68,lespistons52@gmail.com,,http://www.lespistonsdubassigny.fr,retrocalage
MUSEO VIVO MIDI-PYRÉNÉES,11600 Malves-en-Minervois,06 18 49 83 46,hervieu.mickael@gmail.com,,http://museovivomidipyrenee.forumactif.biz,retrocalage
ITAL AUTO PASSION,57185 Clouange,06 77 57 93 08,italautopassion@gmail.com,,http://www.facebook.com/italautopassion,retrocalage
GOLF GTI CLASSIC CLUB - Section France,52130 Attancourt,06 74 53 53 09,vice-president@golfgticlassicclub.com,,http://www.golfgticlassicclub.com,retrocalage
GOLF GTI CLASSIC CLUB - Section Belgique,,,communication@golfgticlassicclub.com,,http://www.golfgticlassicclub.com,retrocalage
OLD DOGS,02300 Bichancourt,06 29 52 78 71,olddogs02@hotmail.fr,,http://www.facebook.com/#!/groups/483588724987162/,retrocalage
ECURIE DE LA XAINTRIE,19220 Saint-Privat,07 87 19 10 61,ecuriedelaxaintrie@gmail.com,,,retrocalage
CAPOT'ANTIC PROVENCE,13016 Marseille,04 91 09 39 17,capotantic.provence@orange.fr,,,retrocalage
CAP AVENTURE 4L,37800 Sainte-Maure-de-Touraine,06 32 98 22 68,solijpf@hotmail.fr,,,retrocalage
BOUCLES DE LOIRE HISTORIQUES,86490 Beaumont,05 49 41 64 79,,,http://www.thrf.fr,retrocalage
RÉTRO MÉCANIQUE JARDIN,38121 Reventin-Vaugris,06 42 30 63 63,eyjury@yahoo.fr,,http://retromecaniquejardin.e-monsite.com,retrocalage
CLUB DES ANCIENNES DE L'AUTOMOBILE CLUB DU LOIRET,45650 Saint-Jean-le-Blanc,06 82 41 62 45,gilbertgaujard45@gmail.com,,,retrocalage
TACAUTO CLUB ALLOUAGNE,62157 Allouagne,06 71 82 83 93,did.carlier@laposte.net,,http://tacauto-club.forumactif.org,retrocalage
ATLANTIC OLDTIMER,33700 Mérignac,06 41 32 07 77,,,http://www.atlanticoldtimer.com,retrocalage
AU QUART DE TOUR,91700 Sainte-Geneviève-des-Bois,06 66 47 45 71,president@auquartdetour.org,,http://auquartdetour.org,retrocalage
DAVID HISTORIC RALLYE TEAM,83440 Fayence,,davidhrteam@hotmail.fr,,https://www.facebook.com/davidhistoricrallyeteam,retrocalage
ATIPIC CAR'S PASSION,62380 Lumbres,06 08 22 03 46,atipiccarspassion@orange.fr,,,retrocalage
TACOTMOBILE CLUB,91800 Brunoy,06 50 48 18 50,gautier.serge@hotmail.fr,,,retrocalage
BIARRITZ AUTO RÉTRO,64200 Biarritz,06 98 16 13 60,biarritzautoretro@gmail.com,,http://www.cbva.fr,retrocalage
CLUB ALFA ROMEO BOXER - Section Belgique,,,antennebelge@carb.fr,,,retrocalage
CLUB ALFA ROMEO BOXER,27170 Beaumont-le-Roger,09 54 58 53 84,leclub@carb.fr,,,retrocalage
AIR-5,45800 Saint-Jean-de-Braye,02 38 52 03 43,AIR5@ymail.com,,http://www.renault-5.net/air-5.htm,retrocalage
PASSION SCIROCCO,38660 Le,06 89 48 36 97,contact@passion-scirocco.fr,,http://www.passion-scirocco.fr,retrocalage
LANDES AUTO RÉTRO,40100 Dax,05 58 73 64 06,landesautoretro@orange.fr,,http://landesautoretro-dax.fr,retrocalage
AMICALE SPORTIVES HISTORIQUE CORREZE CANTAL,19380 Forges,06 13 92 46 11,ashcc.forges@gmail.com,,https://www.facebook.com/people/ASHCC-Amicale-Sportives-Historiques-Corr%C3%A8ze-Cantal/100057451479180/,retrocalage
SYMPATIC DEUCHE,76440 Forges-les-Eaux,06 62 54 16 42,sympaticdeuche@gmail.com,,http://sympaticdeuche.free.fr,retrocalage
RALLYE SPORT DÉCOUVERTE,34570 Montarnaud,06 11 55 10 45,rsd.montarnaud@orange.fr,,https://www.rallyesportdecouverte.fr,retrocalage
IDéale DS® HAUTS DE FRANCE,59100 Roubaix,06 46 58 04 39,idealeds.hdf@gmail.com,,https://ideale-ds.ovh,retrocalage
ALFA-TURISMO,34160 Boisseron,06 21 06 25 79,contact@alfa-turismo.fr,,http://www.alfa-turismo.fr,retrocalage
TEAM CHEYENNE,42800 Chateauneuf,06 59 33 58 99,team.cheyenne42800@gmail.com,,https://www.teamcheyenne.fr,retrocalage
CLUB 21 TURBO FRANCE,89630 Quarré-les-Tombes,03 86 32 25 91,alaind.21@orange.fr,,https://www.facebook.com/groups/club21turbofrance,retrocalage
VOLKSNITED,42390 Villars,,garycooper42@hotmail.fr,,http://www.volksnited.com,retrocalage
LES AMIS DES VÉHICULES ANCIENS,25250 Appenans,03 81 92 87 12,marie-andre.bertin@wanadoo.fr,,,retrocalage
205 RALLYE CLUB DE FRANCE,95240 Cormeilles-en-Parisis,06 78 64 26 11,forum@205rallye.net,,http://www.205rallye.net,retrocalage
LA TRACTION MÉDITERRANÉE,98000 Monaco,06 86 27 45 30,cperisi@libello.com,,http://www.la-traction-mediterranee.fr,retrocalage
ALPINE RENAULT GORDINI DU VAL DE SAÔNE,01090 Montceaux,04 74 69 66 98,argvs01090@hotmail.com,,https://argvs.wordpress.com,retrocalage
MOTOS ANCIENNES DU ROUSSILLON,66140 Canet-en-Roussillon,06 86 85 39 19,motos.anciennes.du.roussillon@orange.fr,,https://www.facebook.com/groups/236105034451270,retrocalage
CORVETTE CLUB D'AQUITAINE,33110 Le,06 15 90 09 79,corvetteclubaquitaine@gmail.com,,http://corvetteclubaquitaine.com,retrocalage
LES CARBUS DES EXTREMES,84400 Villars,04 90 75 46 65,lescarbusdesextremes@gmail.com,,http://lescarbusdesextremes.wix.com/lescarbusdesextremes,retrocalage
PATRIMOINE DU TRANSPORT ROUTIER ANCIEN,42410 Pélussin,06 17 17 52 36,aimejl.bertrand42@orange.fr,,https://www.facebook.com/assoPTRA/,retrocalage
SETE AUTO PASSION,34200 Sète,04 30 41 19 62,reginald.gonnet@sfr.fr,,http://regi34200.skyrock.com,retrocalage
PICARDIE RENAULT SPORT,80800 Fouilloy,03 22 52 23 54,titirsdu80@hotmail.fr,,http://www.picardierenaultsport.com,retrocalage
COX D'OR VW CLUB,21700 Villebichot,06 61 25 00 75,coxdor.vwclub@gmail.com,,http://coxdor-vwclub.forumgratuit.org,retrocalage
ALFA-CLUB DU SUD-OUEST,24600 Riberac,05 53 90 38 12,jenny.dexant@gmail.com,,https://alfacso.wordpress.com,retrocalage
VALLESPIR RÉTRO COURSES,66160 Le,06 45 60 05 92,asso.vrc66@gmail.com,,,retrocalage
MUST R16,68140 Stosswihr-Ampfersbach,03 89 77 29 02,benoit.diringer@sfr.fr,,http://www.auto-collection.org/site/r16,retrocalage
AMATEURS DE VÉHICULES ALPINE DU GARD - AVA30,30900 Nîmes,06 76 84 17 48,club.ava30@gmail.com,,http://www.ava30.net,retrocalage
TURBINE GLOUTONNE,80700 Fresnoy-lès-Roye,06 15 93 68 03,turbinegloutonne@gmail.com,,http://turbinegloutonne.blogspot.fr,retrocalage
LES VIEILLES SOUPAPES 77,77400 Lagny-sur-Marne,06 58 60 64 07,lesvieillessoupapes77@gmail.com,,http://lvs77.onlc.fr,retrocalage
NIKAIA SOLEX,06300 Nice,06 81 42 83 99,moikanice@gmail.com,,http://nikaia-solex.com,retrocalage
JAGUAR CLUB SOVEJAG,13190 Notre-Dame-des-Anges,06 77 42 26 98,jcs@jcsovejag.com,,http://www.jcsovejag.com,retrocalage
CLUB AUTO DES FADAS D'EVASION SALLOIS,33770 Salles,06 01 33 77 43,autoclubcafes@gmail.com,,http://www.autoclubsallois.org,retrocalage
RÉTROMOBILE DE LA PETITE CHAMPAGNE,17520 Sainte-Lheurine,06 67 85 86 38,retromobiledelapetitechampagne@gmail.com,,http://www.retromobile-petite-champagne.sitew.fr,retrocalage
CLUB VEDETTE FRANCE - Section Provence-Alpes-Cote-d'Azur Corse,06130 Grasse,06 15 93 52 12,loic.onillon@outlook.com,,http://www.clubvedettefrance.fr,retrocalage
CLUB VEDETTE FRANCE - Section Centre-Est,58400 La,03 86 70 33 07,jean.perronny@wanadoo.fr,,http://www.clubvedettefrance.com,retrocalage
AMICALE GOLF GTI SÉRIE 1,64600 Anglet,06 26 11 07 88,golfgti1@sfr.fr,,http://golfgti1.pagesperso-orange.fr,retrocalage
LES VIEILLES POTS,01600 Sainte-Euphémie,06 76 86 20 83,mimipat.16@wanadoo.fr,,,retrocalage
LES TITINES DE LA CÔTE,21200 Montagny-lès-Beaune,06 08 37 47 87,bruno.greniermorin@gmail.com,,http://www.lestitinesdelacote.com,retrocalage
TOUR B'YONNE,89500 Armeau,06 10 03 46 59,tourbyonne@gmail.com,,http://tourbyonne.xooit.fr,retrocalage
JAGMANIA CLUB JAGUAR,80100 Abbeville,06 50 55 27 57,clubjaguar@live.fr,,,retrocalage
LÉOPARD DRIVERS CLUB,14500 St-Germain-de-Tallevende,02 31 67 22 89,leoparddriversclub@yahoo.com,,http://leoparddriversclub.wifeo.com,retrocalage
OLD LADY'S ALAIRACOISES EN MALEPERE,11290 Alairac,04 68 25 73 72,old-ladys@hotmail.fr,,,retrocalage
ELS AMICS DEL SOLEX,66430 Bombas,06 29 33 45 22,therex21@hotmail.com,,,retrocalage
VW CLUB HOUSE,,07 96 62 70 10,vsaudan@hotmail.com,,,retrocalage
SANT RAFEU AUTO COLLECTION,83600 Fréjus,04 94 53 19 41,gelhuillier@wanadoo.fr,,,retrocalage
TEAM DES MONTS DE VAUCLUSE,84220 Lioux,04 90 72 38 35,teamdesmontsdevaucluse@orange.fr,,,retrocalage
US CARS 78,78920 Ecquevilly,06 12 43 93 08,uscars78@gmail.com,,http://uscars78.fr,retrocalage
CLUB RENAULT 25 FRANCAIS - Section Est,39200 St-Claude,06 31 24 07 15,ribault.jp@orange.fr,,http://renault25.com,retrocalage
ALFA CLASSIC CLUB DE FRANCE,95200 Sarcelles,06 72 45 15 10,alfaclassic.p.jacquot@gmail.com,,https://clubalfaclassic.clubboost.club,retrocalage
RÉTRO CLUB COLOMBINOIS,86100 Châtellerault,06 32 80 62 63,rabaudgilbert@orange.fr,,http://www.lescollectionsdegilbert.com,retrocalage
LA BRÊLE LAONNOISE,02000 Laon,06 30 68 70 14,labrelelaonnoise@hotmail.fr,,http://labrelelaonnoise.blog4ever.com,retrocalage
BAYEUX RETRO AUTO CLUB,14400 Bayeux,06 79 06 61 28,daniel@mouchel.eu,,,retrocalage
CLUB QUI N'EN VEUT,37220 Panzoult,02 47 97 03 46,cqnv37vg@orange.fr,,http://web.me.com/vincentgeslin/CQNV,retrocalage
AUTO RETRO LIMOUSIN,87000 Limoges,06 81 75 98 44,jean-pierre.hortholary@orange.fr,,,retrocalage
LES MÉCANIQUES ANCIENNES DU BUGEY,01300  Peyrieu,06 75 73 26 92,patrickboeroteyssier@yahoo.fr,,,retrocalage
VOSGES ALSACE CLASSIC,67800 Hoenheim,03 88 33 57 47,jb.lustre@wanadoo.fr,,http://vosges-alsace-classic.org,retrocalage
TEAM MOTO PASTA GAZ,71670 Le,03 85 80 91 67,marc.chateau2@orange.fr,,http://teammotopastagaz.fr,retrocalage
MINI MOVING,84170 Monteux,0296146973,minimoving84@gmail.com,,https://www.facebook.com/groups/602961469739484/,retrocalage
ASSOCIATION SPORTIVE ALPINE RAONNAISE,88110 Raon-L,06 08 47 44 03,gerard@asar.fr,,http://www.asar.fr,retrocalage
LE CHEVAL MECANIQUE,74700 Domancy,04 50 34 79 70,74-praz.jbd@orange.fr,,https://www.chevalmecanique.com,retrocalage
"CLUB RENAULT 8, 8TS Y 10 DE ESPAÑA",28080 Madrid,,club@clubrenault8y10.com,,http://www.clubrenault8y10.com,retrocalage
2 CV CLUB 91,42190 Charlieu,01 64 97 29 90,2cv.club.91@free.fr,,https://www.facebook.com/2CV-CLUB-91-230706497101081/,retrocalage
CARS CLUB CASTRIOTES,34160 Castries,06 18 95 49 02,gil.andree@wanadoo.fr,,,retrocalage
ORCINES RETRO MOBILE,63870 Orcines,04 73 62 11 93,micoline@libertysurf.fr,,,retrocalage
CLÁSICOS 3-4-5-6-7 RENAULT,28723 Pedrezuela,,herve.pamart@laposte.net,,http://www.clasicosrenault34567.com,retrocalage
MECACTION,63170 Aubière,,contact-mecaction@sigma-clermont.fr,,http://mecaction.free.fr,retrocalage
LA BELLE EPOQUE,57700 Neufchef,06 68 29 26 98,serge.schorr@hotmail.fr,,,retrocalage
LES ANCIENNES DU VAL DE LOIR,28220 Douy,02 37 96 87 64,latelierduvalet@orange.fr,,,retrocalage
ASSOCIATION DES AMIS DES AUTOMOBILES ANCIENNES DES SAVOIES,74250 Viuz-en-Sallaz,06 86 48 26 64,aaaas74250@gmail.com,,http://www.aaaas.skyblog.com,retrocalage
RENAULT SIETE 7 CLUB,24009 León,,r7alpine@hotmail.com,,http://www.renaultsiete7club.com,retrocalage
LEGEND CAR ORGANISATION,59117 Wrevicq-Sud,03 20 55 48 96,philippe.desbouvrie@hotmail.fr,,http://www.lc-org.fr,retrocalage
VINTAGE AUTOMOBILES,59530 Villers-Pol,07 49 78 22 60,vintage.automobiles@wanadoo.fr,,,retrocalage
RETRO AUTO MOTO MIMIZAN,40210 Labouheyre,06 22 38 52 26,freddykanmacher34@orange.fr,,https://www.facebook.com/RetroAutoMotoMimizan,retrocalage
MOTO ROAD AND ROCK PÉLISSANNE,13330 Pélissanne,04 90 53 28 41,roadandrock@hotmail.fr,,http://www.roadandrock.fr,retrocalage
POLE POSITION - RETRO MOTEUR,88300 Neufchateau,06 37 27 39 01,poleposition88@live.fr,,http://animest88.skyrock.com,retrocalage
AMATEURS MONTLUCONNAIS DE VEHICULES ANCIENS,03100 Montluçon,,amva03@orange.fr,,https://amva.xooit.fr,retrocalage
AUTO MOTO RETRO 04,04300 Forcalquier,07 49 89 99 81,22amr04@gmail.com,,http://www.amr-04.jimdo.com,retrocalage
2 CV CLUB DES FLANDRES,59279 Loon-Plage,06 26 90 71 95,wien.annie@neuf.fr,,http://2cvclubdesflandres.forumactif.com,retrocalage
LES VIEILLES MECANIQUES DE LANTIGNIÉ,69430 Lantignié,,vieillesmecaniques@yahoo.fr,,http://vmecaniques.free.fr,retrocalage
RÉTROMOBILE CLUB COGNACAIS,16100 Cognac,09 63 24 41 11,secretariatrcc16@gmail.com,,http://www.retromobileclubcognacais.fr,retrocalage
COX83 VW AIR-COOLED,83630 Aups,,ptiguizaou@orange.fr,,http://cox83.blogspot.com,retrocalage
CLUB AUTO RÉTRO LANGUEDOC,34290 Servian,06 20 14 52 60,plauzolles.remy@orange.fr,,,retrocalage
JADIS AUTO 55,55100 Verdun,03 87 30 39 42,nicole.sablon@orange.fr,,,retrocalage
CLUB SUPER 5 GT TURBO,77340 Pontault-Combault,06 60 09 56 43,cs5gtt@free.fr,,http://gt-turbo.org,retrocalage
PANHARD ET LEVASSOR FRANCE - Section Sud-ouest,12100 Compregnac,05 65 62 31 07,didier.bompar@orange.fr,,http://www.club-panhard-france.net,retrocalage
RENAULT ALPINE CLUB DE L'EST 57,57220 Bisten-en-Lorraine,06 89 10 68 57,race57@orange.fr,,,retrocalage
GEORGES IRAT,10700 Arcis-sur-Aube,,girat@orange.fr,,http://clubgeorgesirat.fr,retrocalage
AMIS 4L 18,18240 Boulleret,06 99 47 14 12,Toy.katrelle@aliceadsl.fr,,http://amis4l18.forum-gratuit.net,retrocalage
"VEHICULES RECENTS, ANCIENS, DE COMPETITION ET DE COLLECTION 88",88150 Thaon-les-Vosges,06 51 79 95 25,club.vracc88@gmail.com,,http://www.vracc88.com,retrocalage
LES VIEUX BOLIDES DU PLESSIS,60330 Le,06 11 82 33 43,lesvieuxbolides@hotmail.fr,,http://www.lesvieuxbolides.sitew.fr,retrocalage
LES DINGOS DU RETRO,43230 Frugières-le-Pin,,maick43@live.fr,,http://les-dingos-du-retro.forumgratuit.org,retrocalage
R4 PASSION,80430 Beaucamps-le-Vieux,06 18 02 49 24,matthieu.rolland4@gmail.com,,http://r4-passion.skyrock.com,retrocalage
LES RUTILANTES D'ALSACE,67190 Heiligenberg,06 08 90 50 87,christian.baudouin.1@cegetel.net,,,retrocalage
SAINT PIERRE AUTOMOBILE CLUB,58240 Saint-Pierre-le-Moûtier,06 85 87 65 96,spac58@orange.fr,,http://passion-sportiveauto.forumactif.net/forum,retrocalage
LES COPAINS CARDANS'TAN,62000 Arras,06 85 91 26 75,lambert.lelay@free.fr,,https://www.facebook.com/profile.php?id=100054561005516,retrocalage
ALFA PLAISIR,30131 Pujaut,06 11 16 19 89,president@alfaplaisir.com,,http://www.alfaplaisir.com,retrocalage
LOUN RÉTRO,40550 Léon,06 01 29 50 24,lounretro40@gmail.com,,,retrocalage
LES VIEUX VOLANTS MONTROUGIENS,92120 Montrouge,01 64 47 00 32,vvm92montrouge@orange.fr,,,retrocalage
JUNKY ALPINE CLUB,58190 La,03 86 24 27 43,junkyalpineclub@hotmail.fr,,,retrocalage
ANCIENNES CAISSES DE GEVREY,21220 Gevrey-Chambertin,,ac-dg@orange.fr,,http://ac-dg.skyrock.com,retrocalage
RETROMECANIQUE,37350 Le,06 77 15 98 98,retromecanique@gmail.com,,,retrocalage
DEUCH DYANE MOTOR,51100 Reims,06 77 74 67 40,sabrinaddmc@gmail.com,,http://ddmc-reims.forumactif.com,retrocalage
VIEILLES AUTOS MOTOS PASSION,45170 Saint-Lyé-la-Forêt,02 38 91 83 95,contact-vamp@orange.fr,,http://www.vamp-vieilles-autos-motos-passion.fr,retrocalage
S-CUSTOM FAMILY,40380 Poyanne,06 70 20 01 56,sequinox@hotmail.fr,,https://www.facebook.com/groups/173922752655023/,retrocalage
CASTEL AUTOMOBILE CLUB,02402 Château-Thierry,06 09 76 85 28,christiangaudet@orange.fr,,http://www.castelautoclub.com,retrocalage
CCVHC,25600 Vieux,03 81 94 35 14,,,http://www.amla.fr,retrocalage
ROTARY AUTO RETRO DE FRANCE,78620 L,01 75 58 28 37,yves.lozach@numericable.fr,,http://www.rotary-auto-retro.fr,retrocalage
TOUT TACOT LIMOUXIN,11300 Limoux,,touttacotlimouxin@gmail.com,,http://www.touttacotlimouxin.fr,retrocalage
PASSION COX ET DERIVES,59950 Auby,06 49 61 96 63,,,https://www.facebook.com/groups/passincox,retrocalage
LES AMIS DE LA TRACTION,61300 L,,lesamisdelatraction@club-internet.fr,,http://lesamisdelatraction.fr,retrocalage
ASSOCIATION FOREZIENNE D'AMATEURS D'AUTOMOBILES,42290 Sorbiers,04 77 21 08 88,bv@bertheasvitrolles.com,,http://www.gpduforez.com,retrocalage
SUNDG'OLDIES,68640 Muespach,06 83 13 65 00,sundgoldies@hotmail.fr,,http://www.sundgoldies.fr,retrocalage
GROUPE D'AMATEURS DE RESTAURATION DE VÉHICULE DE GRAND AGE,02603 Villers-Cotterets,07 83 42 73 48,contact@associationgarage.eu,,http://www.associationgarage.eu,retrocalage
