id,nom,adresse,telephone,email,bureau,site_internet,lien
C620,RÉTRAUMOBILE-CLUB DE HAUTE-SAVOIE,74803 La Roche-sur-Foron Cedex - France,06 75 74 73 54,secretaire@retraumobileclub74.com,"Pdt : Rémy Simond ; Secrét. : Philippe Bouillet ; Membres : Georges Balleydier, André Chenal, Abel Mercier, Claude Meynent, Jean-Paul Pouraz, Bruno Ribeyrolles",http://retraumobileclub74.com,https://www.lva-auto.fr/annuaire.detail.php?id=C620&idCategorie=C
C2519,RÉTRO 07 ASSOCIATION,07100 Annonay - France,06 09 71 49 89,retroardeche07@gmail.com,Pdt : Yannick Noblet ; Trés. : Sandrine Flacher ; Secrét. : Delphine De Moncuit,,https://www.lva-auto.fr/annuaire.detail.php?id=C2519&idCategorie=C
C1312,RÉTRO 2000,87140 Chamboret - France,06 88 43 62 79,marine87200@hotmail.fr,,http://clubretro2000.free.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C1312&idCategorie=C
C621,RÉTRO 52 - ASSOCIATION DES AMATEURS DE VÉHICULES ANCIENS DE LA HAUTE-MARNE,52000 Chamarandes-Choignes - France,06 72 95 45 64,mimau.marck@wanadoo.fr,Pdt : Michel Marck ; Trés. : Joël Lesserteur ; Secrét. : Pascal Bonhomme,,https://www.lva-auto.fr/annuaire.detail.php?id=C621&idCategorie=C
C622,RÉTRO AUTO CLUB NORMAND DE CAEN,14010 Caen Cedex - France,06 79 71 33 82,clubracn@yahoo.com,Pdte : Isabelle Golejewski ; Vice-Pdt : Thierry Lebel ; Trés. : Michel Lemort ; Trés. adj. : Joël Turczyk ; Secrét. : Françoise Harel Adeline ; Secrét. adj. : Monique Sergent,http://www.club-racn.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C622&idCategorie=C
C624,RÉTRO AUTOMOBILE CLUB - RAC EGF GAZELRETRO,94600 Choisy-le-Roi - France,06 24 10 30 48,did.soyer@gmail.com,Pdt : Didier Soyer ; Vice-Pdt : Jean-Pierre Mendowski ; Trés. : Pierre François ; Secrét. : Michèle Junk,http://rac-eyf.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C624&idCategorie=C
C625,RÉTRO AUTOMOBILE CLUB VITRYAT,51300 Frignicourt - France,06 36 98 37 50,trussart.daniel@hotmail.fr,Pdt : Daniel Trussart ; Trés. : Ãric Noizet ; Secrét. : Béatrice Souillot,http://racv.e-monsite.com,https://www.lva-auto.fr/annuaire.detail.php?id=C625&idCategorie=C
C824,RÉTRO BUS LYONNAIS,69340 Francheville - France,04 78 59 87 42,retrobuslyonnais@gmail.com,,http://rblyon.e-monsite.com,https://www.lva-auto.fr/annuaire.detail.php?id=C824&idCategorie=C
C609,RÉTRO CAMPING CLUB DE FRANCE,45120 Corquilleroy - France,06 84 63 86 64,contactrccf@laposte.net,Pdte : Jeanine Théophile ; Secrét. : François Muller,http://www.rccf.net,https://www.lva-auto.fr/annuaire.detail.php?id=C609&idCategorie=C
C626,RÉTRO CLUB AUTOMOBILE DE CHAMPAGNE - RCAC,10000 Troyes - France,,retroclubautomobiledechampagne@gmail.com,Pdt : Alain Mignot ; Vice-Pdt : François Hardy ; Trés. : Patrick Haumonté,,https://www.lva-auto.fr/annuaire.detail.php?id=C626&idCategorie=C
C627,RÉTRO CLUB FERRONNAIS,36290 Azay-le-Ferron - France,02 54 39 21 91,coco.bidault@orange.fr,Pdt : Jean-Marc Malassenet ; Trés. : Jean-Claude Bidault ; Secrét. : Mireille Bessières,,https://www.lva-auto.fr/annuaire.detail.php?id=C627&idCategorie=C
C2446,RÉTRO DORE,63190 Orléat - France,04 73 68 41 70,michel.deschatrettes@orange.fr,Trés. et Représentant légal adj. : Michel Blondeau ; Secrét. : Michel Deschatrettes ; Secrét. adj. : Christine Oriol ; Gestion des sorties : Florence Laffarge et Florence Blondeau,http://www.orleat.com/Vie-Associative/view/22-RETRO-DORE,https://www.lva-auto.fr/annuaire.detail.php?id=C2446&idCategorie=C
C629,RÉTRO LOISIRS LIGNE BLEUE,88121 Vagney Cedex - France,06 89 46 93 31,president@retroloisirslignebleue.fr,Pdt : Claude Bredats ; Secrét. : Françoise Chevrier ; Trés. : Sébastien Gerard,http://www.retroloisirslignebleue.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C629&idCategorie=C
C1886,RÉTRO MACHINES,42123 Cordelle - France,04 77 64 96 73,,Pdt : Didier Defond ; Trés. : Nicole Brosselard ; Secrét. : Christelle Gondras,,https://www.lva-auto.fr/annuaire.detail.php?id=C1886&idCategorie=C
C1259,RÉTRO MÉCA CENTRE - RMC,36120 Ardentes - France,07 86 99 07 28,retromecacentre36@gmail.com,Pdt : Jean-Marc Mérot ; Trés. : David Béjaud ; Secrét. : Aléxis Vincent,http://www.facebook.com/RetroMecaCentre/,https://www.lva-auto.fr/annuaire.detail.php?id=C1259&idCategorie=C
C1042,RÉTRO MEYSSAC CLUB,19500 Meyssac - France,05 55 25 33 89,lacroix.rmc@orange.fr,Pdt : Marcel Lacroix ; Vice-Pdt : Jean-Louis Lavialle ; Trés : Gérard Bavant,http://retromeyssacclub.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C1042&idCategorie=C
C630,RÉTRO MOBILE CLUB,63250 Arconsat - France,06 15 26 53 21,retromobileclubchabreloche@gmail.com,Pdt : Oliver Rose ; Vice-Pdt : D. Dussupt ; Trés. : Stéphanie Delorme ; Vice-Trés. : Richard Pasquet ; Secrét. : Chloë Vallas ; Vice-Secrét. : Sylvie Coquet,,https://www.lva-auto.fr/annuaire.detail.php?id=C630&idCategorie=C
C1591,RÉTRO MOBILE CLUB DOMPIERROIS,03290 Dompierre-sur-Besbre - France,06 21 45 65 56,rmcdomp@gmail.com,Pdts : Patrice Peronnet et Stéphane Moerman ; Vice-Pdt : Maurice Pontonnier ; Trés. : Didier Charrier ; Secrét. : Arlette Pannetier,http://www.retromobiledompierre.sitew.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C1591&idCategorie=C
C632,RÉTRO MOBILE CLUB DRAGUIGNAN,83300 Draguignan - France,04 94 68 93 34,andre.mougel@wanadoo.fr,Pdt : André Mougel,,https://www.lva-auto.fr/annuaire.detail.php?id=C632&idCategorie=C
C2678,RÊTRO PASSION DES DEUX RIVES,33410 Cadillac - France,06 12 11 93 65,retropassion2r@gmail.com,Pdt : Christophe Cluchet,,https://www.lva-auto.fr/annuaire.detail.php?id=C2678&idCategorie=C
C2551,RÉTRO PASSION SEGALA,12240 Rieupeyroux - France,06 79 41 92 07,stephanemaurel@sfr.fr,Pdt : Stéphane Maurel ; Trés. : Romain Pinaud ; Secrét. : Christophe Albouy,,https://www.lva-auto.fr/annuaire.detail.php?id=C2551&idCategorie=C
C1891,RÉTRO POUSS-AUTO,34560 Poussan - France,07 67 79 24 07,secretaire@retro-pouss-auto.fr,Pdt : Clément Berthet ; Vice-Pdt : Jean-Claude Bouvier ; Trés. : Chantal Loizon ; Secrét. : Jacques Carre,http://www.retro-pouss-auto.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C1891&idCategorie=C
C2635,RÉTRO RACING CLUB,87260 Pierre-Buffière - France,06 23 13 08 59,retroracingpb@gmail.com,Pdt : Bruno Lamande ; Trés. : Philippe Quintane ; Secrét. : Christiane Minsat,,https://www.lva-auto.fr/annuaire.detail.php?id=C2635&idCategorie=C
C2416,RÉTRO TRACTO SEC-BOISIEN,59232 Vieux-Berquin - France,06 07 77 13 36,almadela@hotmail.fr,Pdt : Alban Devulder ; Vice-Pdt : Dominique Pieters ; Trés. : Brigitte Deram ; Secrét. : Sandrine Mende et Lucile Ansroul,,https://www.lva-auto.fr/annuaire.detail.php?id=C2416&idCategorie=C
C1701,RÉTRO'MOBILES CLUB DU CASTELLET,83330 Le Castellet - France,06 74 53 57 64,retro-mobiles@orange.fr,Pdt : Alain Lanet ; Trés. : Janine Lanet ; Secrét. : Jean-Michel Corre,http://www.rmcc.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C1701&idCategorie=C
C633,RÉTRO-MOBILE-CLUB-DROUAIS,28100 Dreux - France,06 14 27 41 08,rmcdsecretariat@gmail.com,Pdte : Monique Massot ; Vice-Pdt : Paul Bauzon ; Trés. : Jean-Pierre Cenier ; Secrét. : Catherine Bastard ; Resp. du musée et Fondateur : Johanny Dutertre,,https://www.lva-auto.fr/annuaire.detail.php?id=C633&idCategorie=C
C2500,RÉTROAUTOPASSION SAINT-DENIS-DE-MÉRÉ,14110 Saint-Denis-de-Méré - France,02 31 69 07 42,retroautopassion.sddm@laposte.net,Pdt : Joël Dubourg ; Trés. : Didier Baboneau ; Secrét. : Philippe Boisgontier,,https://www.lva-auto.fr/annuaire.detail.php?id=C2500&idCategorie=C
C634,RÉTROBOLIDES DU NYONSAIS,26110 Nyons - France,06 79 79 52 36,lesretrobolidesnyonsais@gmail.com,Pdt : Patrick Floret ; Trés. : Annie Richard ; Secrét. : Roselyne Floret,,https://www.lva-auto.fr/annuaire.detail.php?id=C634&idCategorie=C
C2423,RÉTROCHAP,45380 La Chapelle-Saint-Mesmin - France,06 03 15 83 25,ray.adamczyk@gmail.com,Pdt : Raymond Adamczyk ; Trés. : Julia Reig ; Secrét. : Emmanuel Duboin,http://www.retrochap.com,https://www.lva-auto.fr/annuaire.detail.php?id=C2423&idCategorie=C
C2481,RÉTROCLUB CASTELNEUVIEN,71740 Saint-Maurice-lès-Châteauneuf - France,06 64 64 78 22,retroclubcastelneuvien.71@gmail.com,Pdt : Jacques Guittat ; Trés. : Guy Delajouaillerie ; Secrét. et trés. adj. : Yves Guittat,,https://www.lva-auto.fr/annuaire.detail.php?id=C2481&idCategorie=C
C2427,RÉTROMÉCANIQUE SUD TOURAINE,37350 Le Grand-Pressigny - France,06 79 90 17 99,patrice.moreau0397@orange.fr,Pdt : Patrice Moreau ; Trés. : Nicole Bruneau ; Secrét. : Thomas Bidault,,https://www.lva-auto.fr/annuaire.detail.php?id=C2427&idCategorie=C
C635,RÉTROMOBIL CLUB DE TULLE CORRÈZE,19000 Tulle - France,05 55 20 39 99,retromobiltulle@gmail.com,"Pdt : Jean-Louis Mercier ; Vice-Pdts : Jacques de Sousa et Marc Fatou ; Trés. : Marie-Christine Fatou ; Trés. adj. : Jean-Christophe Ceaux ; Secrét. : Francis Juilhard ; Membres : Sébastien Jubertie, Patrick Saumier, Jérôme Moulene",http://www.retromobilclubtulle.com,https://www.lva-auto.fr/annuaire.detail.php?id=C635&idCategorie=C
C2245,RÉTROMOBILE CLUB BASSIN D'ARCACHON,33380 Mios - France,06 14 39 22 54,gitemios@club-internet.fr,Pdt : Gilbert Couget ; Trés. : Jacky Lyon ; Secrét. : Sylviane Quillot et Roland Lagache,http://www.retromobileclub-bassinarcachon.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2245&idCategorie=C
C636,RÉTROMOBILE CLUB COGNAÇAIS,16100 Cognac - France,06 81 35 29 76,secretariatcc16@gmail.com,Pdt : Florent Martin ; Trés. : Jean-Pierre Martin ; Secrét. : Sophie Péchoux,http://www.retromobileclubcognacais.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C636&idCategorie=C
C2330,RÉTROMOBILE CLUB DE LA GOËLE - RCLG77,77178 Oissery - France,06 60 53 71 31,contact@retro77.fr,Pdt : Patrick Claudios ; Trés. : Dario Hang Ket ; Secrét. : Cyrille Bernard,http://www.retro77.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2330&idCategorie=C
C637,RÉTROMOBILE CLUB DE SAINT-PATHUS,77178 Saint-Pathus - France,07 44 75 23 73,club@rmcsp.fr,Pdt : Christophe Flandre,http://www.rmcsp.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C637&idCategorie=C
C641,RÉTROMOBILE CLUB DU HAVRE LA ROUE EN BOIS,76930 Octeville-sur-Mer - France,02 35 44 80 55,la.roue.en.bois@gmail.com,"Pdt : Jacques Maillard ; Vice-Pdt : Denis Tasserie ; Secrét. et Trés. : Alain Renier ; Administrateurs : Didier Dumouchel, Patrick Gosselin et Gérard Canu",http://www.retromobileclubduhavre.fr/,https://www.lva-auto.fr/annuaire.detail.php?id=C641&idCategorie=C
C1055,RÉTROMOBILE CLUB FORÉZIEN,42110 Feurs - France,06 08 81 84 12,retro.forezien@gmail.com,Pdt : Michel Dussud ; Trés. : Roger Guillarme ; Secrét. : Jean-Jacques Cognard,http://www.retroforezien.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C1055&idCategorie=C
C643,RÉTROMOBILE DU GOLFE DE FOS,13270 Fos-sur-Mer - France,06 82 03 13 17,retrofos13@gmail.com,Pdt : Philippe Javerzac,http://www.retrofos.org,https://www.lva-auto.fr/annuaire.detail.php?id=C643&idCategorie=C
C642,RÉTROMOBILE DU PAYS DE REDING SARREBOURG,57445 Réding - France,,contact@retromobile.club,Pdt : Laurent Aumercier ; Trés. : Jean-Marc Horvat ; Secrét. : Frédéric Bayet,http://retromobile-rmprs.over-blog.com/,https://www.lva-auto.fr/annuaire.detail.php?id=C642&idCategorie=C
C644,RÉTROMOBILE DU PÉRIGORD VERT,24360 Piégut-Pluviers - France,06 78 98 54 34,contact.retromobilepv@gmail.com,Pdt : Daniel Delage ; Vice-Pdt : Daniel Benoit ; Trés. : Didier Bellair ; Trés. adj. : Gérard Pauliac ; Secrét. : Faustin Jallageas ; Secrét. adj. : Jean-Luc Valentin ; Chargé de comm. : Jean-Louis Chaulet,http://retromobile.canalblog.com/,https://www.lva-auto.fr/annuaire.detail.php?id=C644&idCategorie=C
C2075,RÉTROMOBILE REZÉEN,44400 Rezé - France,06 22 83 07 36,simca.guy@free.fr,Pdt : Guy Micheneau ; Trés. : Nicole Micheneau ; Secrét. : Isabelle Delaunay,,https://www.lva-auto.fr/annuaire.detail.php?id=C2075&idCategorie=C
C2491,RÉTROMOBILES DE LA MÉE,44110 Châteaubriant - France,06 78 52 44 43,victor.mataouchek@orange.fr,Pdt : Jean-Paul Berhault ; Trés. : Jean-Charles Fontvielle ; Secrét. : Victor Mataouchek,http://www.retromobiles.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2491&idCategorie=C
C2307,RÉTRORENCARD,67380 Lingolsheim - France,06 86 55 00 56,,Pdt : Fabrice Rüthofer ; Vice-Pdt : Hubert Haerbrisch ; Trés. : Gérard Aribaud ; Trés. adj. : Francis Holler ; Secrét. : Patrick Guiraud ; Secrét. adj. : Alexandre Mittel,http://www.retrorencard.com,https://www.lva-auto.fr/annuaire.detail.php?id=C2307&idCategorie=C
C2418,RÉTROTWIN VAYRACOIS,46110 Vayrac - France,06 18 45 61 44,secretariatrtv46@gmail.com,Pdt : Jean-Marie Breuleux ; Trés. : Mathieu Chabbert ; Secrét. : Gilles Vigneulle,https://retrotwinvayracois.jimdofree.com,https://www.lva-auto.fr/annuaire.detail.php?id=C2418&idCategorie=C
C1292,RÊVES D'ANTAN,49270 Le Fuilet - France,02 41 70 50 96,,Pdt : Régis Lebars ; Vice-Pdt : Louis Poulain ; Secrét. : Christian Bellard ; Trés. : Loïc Audiau,,https://www.lva-auto.fr/annuaire.detail.php?id=C1292&idCategorie=C
C2365,RÊVES MÉCANIQUES,24200 Sarlat-la-Canéda - France,06 83 83 34 53,colombie.bernard@orange.fr,Pdt : Bernard Colombié,,https://www.lva-auto.fr/annuaire.detail.php?id=C2365&idCategorie=C
C2406,RÉVOLUTION ROTOR CLUB,77860 Quincy-Voisins - France,06 15 88 07 45,contact@revolutionrotorclub.com,Pdt : Laurent Tronçon ; Trés. : Frédéric Palyart ; Secrét. : Alexandre Julou,http://revolutionrotorclub.com,https://www.lva-auto.fr/annuaire.detail.php?id=C2406&idCategorie=C
C646,RHÔNE-ALPES SPITFIRE,69270 Fontaines-sur-Saône - France,06 08 65 97 58,contact@rhone-alpes-spitfire.fr,Pdt : Alain Boué-Mathou ; Vice-Pdt : Julien Delorme ; Trés. : Philippe Dussaucy ; Secrét. : Jacques Veaux ; Webmaster : Jean-Louis Lucido ; Communication : Dominique Duny,http://www.rhone-alpes-spitfire.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C646&idCategorie=C
C2573,ROAD'BUZZARDS,51600 Vaudesincourt - France,06 29 05 36 21,pb.jmjacquet@wanadoo.fr,Pdt : Paulin Liebaut ; Vice-Pdt et Secrét. : Pierre Becret ; Trés. : Madame Liebaut,,https://www.lva-auto.fr/annuaire.detail.php?id=C2573&idCategorie=C
C175,ROADSTER ANGOULÊME CLASSIC - R.A.C.,16710 Saint-Yrieix-sur-Charente - France,06 81 46 32 82,francois.guiguen0326@orange.fr,Pdt : François Guiguen ; Trés. : Paul Floureux ; Secrét. : Olivier Bouillut ; Relations ext. : Patrick Moissenet,,https://www.lva-auto.fr/annuaire.detail.php?id=C175&idCategorie=C
C647,ROADSTER OWNER'S CLUB NORMANDY,50810 Saint-Jean-des-Baisants - France,06 88 50 49 59,rocnormandy@orange.fr,Pdt : Michel Simon ; Trés. : Sophie Marie ; Secrét. : David Duclos,http://roc-normandy.over-blog.com,https://www.lva-auto.fr/annuaire.detail.php?id=C647&idCategorie=C
C1124,ROCHETAILLÉE MINIATURES,69270 Rochetaillée-sur-Saône - France,06 11 91 71 63,rochetailleemini@aol.com,Pdt : Dominique Bost ; Trés. : Grégory Gautier ; Secrét. : Alizée Bost,,https://www.lva-auto.fr/annuaire.detail.php?id=C1124&idCategorie=C
C1830,ROCK'&'CARS,31460 Maureville - France,06 76 08 63 96,bobby.cadillac@wanadoo.fr,"Pdt : Robert ""Bobby"" Croz",,https://www.lva-auto.fr/annuaire.detail.php?id=C1830&idCategorie=C
C648,ROLLS-ROYCE ENTHUSIASTS CLUB SECTION FRANÇAISE - RREC,75014 Paris - France,,rrec.france@gmail.com,Pdt : Pascal de La Morinerie ; Trés. : Christian Herr ; Secrét. : Pierre-Henri Hanoune,http://www.rrecfrance.com,https://www.lva-auto.fr/annuaire.detail.php?id=C648&idCategorie=C
C1884,ROSALIE CITROËN CLUB,37230 Fondettes - France,06 85 32 60 45,rosalie-citroen-club@orange.fr,Pdt : Gilles Méténier ; Vice-Pdt : Jean-Philippe Deleforge ; Trés. : Joëlle Deleforge ; Secrét. : Romain Vidal,http://www.rosalie-citroen.com,https://www.lva-auto.fr/annuaire.detail.php?id=C1884&idCategorie=C
C651,ROTATIF CLUB,45260 Lorris - France,06 62 96 70 88,,Pdt : Pierre Charbonnier ; Secrét. : Serge Canaple,http://rotatif-club.fr/,https://www.lva-auto.fr/annuaire.detail.php?id=C651&idCategorie=C
C2576,ROUTE 62,62170 Lépine - France,06 72 38 21 05,route62lepine@gmail.com,Pdt : Clément Montargot ; Vice-Pdt : Olivier Hennequet ; Trés. : Francis Dupuis ; Secrét. : Jean-Jacques Faiderbe,http://www.route62americars.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2576&idCategorie=C
C222,ROVER CLUB DE FRANCE,27700 Fresne-l'Archevêque - France,06 11 34 87 67,contact@rover-club.fr,Pdt : Nicolas Roughol ; Vice-Pdt : Jean-Paul Laenen ; Secrét. : François-Xavier Dagnas ; Trés. : Daniel Prévost,http://www.rover-club.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C222&idCategorie=C
C2100,ROVIN MOTOCARS,58000 Nevers - France,06 62 50 70 01,jjpillan@aol.com,contact : J.-J. Pillan,,https://www.lva-auto.fr/annuaire.detail.php?id=C2100&idCategorie=C
C1544,SAINT GOBAIN VÉHICULES ANCIENS,02410 Saint-Gobain - France,06 42 00 48 10,saintgobainvehiculesanciens@gmail.com,"Vice-Pdts : E. Bais, J. Bullier, M. Fromentin, J-P. Clara, E. Caudron ; Trés. : J-P. Clara ; Vice-Trés. : E. Bais ; Secrét. : J. Bullier",,https://www.lva-auto.fr/annuaire.detail.php?id=C1544&idCategorie=C
C1520,SANT RAFEU AUTO COLLECTION,83700 Saint-Raphaël - France,06 03 49 07 64,santrafeu@outlook.fr,Pdt : Danielle Deroual ; Trés. : Gérald L'Huillier ; Secrét. : Raymonde Audibert,http://www.sanrafeu.com,https://www.lva-auto.fr/annuaire.detail.php?id=C1520&idCategorie=C
C655,SAUVABUS,77730 Méry-sur-Marne - France,06 73 41 34 11,sauvabus@neuf.fr,Pdt : Alexandre Laurence ; Vice-Pdt : Guillaume Lascar ; Trés. : Laëtitia Laurence ; Secrét. : Delphine Delisse,,https://www.lva-auto.fr/annuaire.detail.php?id=C655&idCategorie=C
C1750,SCUDERIA LANCIA INTEGRALE,13005 Marseille - France,06 32 87 55 62,scuderia.lancia.integrale@gmail.com,Pdt : Marco Ferrara ; Vice-Pdt : Olivier Astier ; Trés. : Olivier Astier ; Secrét. : Lucas Berva,http://www.scuderia-lancia-integrale.com,https://www.lva-auto.fr/annuaire.detail.php?id=C1750&idCategorie=C
C1427,SCUDERIA ROSSA CLUB FIAT 124 SPIDER DE FRANCE,44330 Vallet - France,06 59 87 55 37,jmhlr@orange.fr,Pdt : Jean-Michel Hallereau ; Trés. : Véronique Lafay ; Secrét. : Jean-Yves Bardin,http://www.fiat-fan.club,https://www.lva-auto.fr/annuaire.detail.php?id=C1427&idCategorie=C
C2289,SCUDERIAZZURRA,83520 Roquebrune-sur-Argens - France,04 94 96 72 53,contact@scuderiazzurra.com,Pdt : Bastien Delplanque ; Vice-Pdt : Christophe Galofaro ; Trés. et Secrét. : Claude Touteau,http://www.scuderiazzurra.com,https://www.lva-auto.fr/annuaire.detail.php?id=C2289&idCategorie=C
C660,SEVENTIES CARS DRIVERS CLUB,59670 Sainte-Marie-Cappel - France,03 28 42 46 60,,Pdt : Jean-Pierre Leschaeve,,https://www.lva-auto.fr/annuaire.detail.php?id=C660&idCategorie=C
C2312,SEVENTIES CLASSIC CLUB TROPHY,88150 Capavenir-Vosges - France,06 11 75 67 85,franck@scct.fr,Pdt : Cédric Pierron ; Vice-Pdt : Franck Blanchard ; Trés. : Alexandre Contat,http://www.scct.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2312&idCategorie=C
C1480,SÉZANNE RÉTRO MOBILE,51120 Sézanne - France,03 26 80 56 37,sezanneretro@yahoo.com,Pdt : Alain Legrand ; Vice-Pdts : Francis Petit et Christian Guerault ; Trés. : Jean Pierre Vinot ; Membres : Jean-Michel Mauvais et Anthony Legrand,,https://www.lva-auto.fr/annuaire.detail.php?id=C1480&idCategorie=C
C2138,SIMCA 67 ET ANCIENNES,67310 Wasselonne - France,06 72 22 19 76,simca67-etanciennes@orange.fr,Pdte : Corinne Vaubourg ; Trés. : Patrick Hetzel ; Secrét. : Martin Van Bergeijk,http://simca67etanciennes.jimdo.com/,https://www.lva-auto.fr/annuaire.detail.php?id=C2138&idCategorie=C
C427,SIMCA RACING TEAM,21110 Longecourt-en-Plaine - France,06 69 96 04 23,srt.dijon@gmail.com,Pdte : Valére Di Meglio ; Vice-Pdts : Frank Demandre et Rémy Coudor ; Secrét. : Sylvie Demandre,,https://www.lva-auto.fr/annuaire.detail.php?id=C427&idCategorie=C
C1417,SISTERON RÉTRO PASSION,04200 Sisteron - France,06 47 28 43 62,sisteronretropassion@hotmail.fr,Pdt : André Clément,,https://www.lva-auto.fr/annuaire.detail.php?id=C1417&idCategorie=C
C664,SM CLUB DE FRANCE,78500 Sartrouville - France,01 39 82 28 83,contact@smclubdefrance.org,Pdt : Thierry Delastre ; Vice-Pdts : Pierre Fraleux et Philippe Beugin ; Trés. : Benoît Chatelain ; Secrét. : Charles Paradis,http://www.smclubdefrance.org,https://www.lva-auto.fr/annuaire.detail.php?id=C664&idCategorie=C
C2507,SO DEUCH' - 2 CV CLUB MÉDITERRANÉEN,83350 Ramatuelle - France,06 80 33 55 62,sodeuch@yahoo.fr,Pdt : Olivier Payan,,https://www.lva-auto.fr/annuaire.detail.php?id=C2507&idCategorie=C
C910,SOCIÉTÉ PROTECTRICE D'AUTOMOBILES ANCIENNES,43140 Saint-Victor-Malescours - France,04 71 66 27 48,bernard.padel@cegetel.net,Pdt : Bernard Padel ; Secrét. : Christian Courbon,,https://www.lva-auto.fr/annuaire.detail.php?id=C910&idCategorie=C
C2489,SOUPAPES ET PISTONS,64240 Hasparren - France,06 45 09 21 60,contact@soupapesetpistons.fr,Pdt : Michel Marcelin ; Trés. : Pierre Aubert,http://www.soupapesetpistons.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2489&idCategorie=C
C2642,SOUPAPES ET PISTONS BAYONNE,64100 Bayonne - France,06 45 09 21 60,contact@soupapesetpistons.fr,Pdt : Michel Marcelin ; Trés. : Pierre Aubert,http://www.soupapesetpistons.fr,https://www.lva-auto.fr/annuaire.detail.php?id=C2642&idCategorie=C
C1715,SOUVENIR DE LA BELLE ÉPOQUE,72000 Le Mans - France,06 81 59 60 25,jackygendron@orange.fr,Pdt : Jacky Gendron ; Trés. : Marie-Christine Marteau ; Secrét. : Pascal Henry ; Resp. commission sorties : Franck Bachelot et Jean-François Ballier,,https://www.lva-auto.fr/annuaire.detail.php?id=C1715&idCategorie=C
